Geography ID,Transportation Burden Pct Income,Energy Burden Pct Income,INTPTLAT,INTPTLONG
17031803100,0.028535442,0.0119,42.1003925,-87.9864133
17031803300,0.021359446,0.0108,42.0850701,-87.9894768
17103000100,0.043153965,0.0334,41.8213814,-89.1173381
17089850201,0.03456223,0.0252,42.1253451,-88.2471465
17031283100,0.020628013,0.0217,41.8692736,-87.6640458
17031824503,0.022152735,0.0201,41.636732,-87.7819886
17053961700,0.04583915,0.0406,40.4888263,-88.1342047
17031803400,0.025536289,0.0133,42.0745454,-87.9711873
17097860600,0.039102648,0.0271,42.424671,-87.8200047
17043841325,0.022383117,0.0149,41.9357386,-88.1563591
17031241100,0.015970401,0.0164,41.9066403,-87.6895801
17031803606,0.036572149,0.0194,42.1389995,-88.012495
17031803607,0.021947745,0.0133,42.1185514,-88.0155401
17111870402,0.047494065,0.0239,42.3332142,-88.434872
17043840303,0.025046375,0.0191,41.9354602,-88.00582
17097864801,0.019990968,0.0139,42.1870597,-87.8650074
17043846102,0.030371151,0.0142,41.8053714,-88.1064106
17031803608,0.033427356,0.0148,42.1440733,-88.0735467
17021958200,0.049407366,0.0543,39.5867615,-89.434727
17031843500,0.047519997,0.0515,41.8409834,-87.6975661
17031831400,0.031147065,0.0483,41.8691188,-87.7560884
17091010701,0.031462443,0.0191,41.1827437,-87.8121101
17043840304,0.023716877,0.0167,41.9383703,-88.0231455
17097864802,0.022379056,0.0132,42.1738154,-87.878172
17031826800,0.033599026,0.0551,41.6373647,-87.6600155
17043846103,0.027344632,0.0192,41.7790254,-88.1240117
17119402100,0.037481298,0.0462,38.9098926,-90.1703562
17031803611,0.02732339,0.0186,42.1481082,-88.018113
17095000300,0.029223925,0.0328,40.9834293,-90.3480924
17043846106,0.016060776,0.0198,41.804136,-88.1340683
17031803612,0.028007538,0.0217,42.1498529,-88.0087863
17031803701,0.02007982,0.0125,42.1190705,-88.0525589
17137951800,0.046735975,0.0314,39.732461,-90.2444788
17035972500,0.048813215,0.0474,39.2917154,-88.2345826
17193958200,0.036884124,0.044,38.1586494,-88.0892941
17031803702,0.022708244,0.0118,42.1056862,-88.054146
17097864602,0.022288833,0.0127,42.2275725,-87.844345
17031809300,0.03575703,0.0135,42.0579521,-87.6864657
17195000200,0.032314989,0.0326,41.8688919,-89.9490361
17115001900,0.032147615,0.0566,39.8620215,-88.9683554
17031803901,0.02601494,0.0148,42.0973115,-88.019328
17031803902,0.032286239,0.0142,42.0829609,-88.0152318
17007010300,0.025534453,0.0279,42.2435995,-88.8528182
17037001800,0.045360661,0.0342,41.7389372,-88.8442925
17031827700,0.055128946,0.0508,41.5824275,-87.6657556
17031816100,0.025158786,0.0216,41.8615597,-87.8183946
17031804000,0.021156465,0.0173,42.072763,-88.018075
17031804102,0.022948798,0.0116,42.096721,-88.0754279
17031040600,0.016419454,0.0141,41.9668338,-87.6840181
17031816600,0.043665395,0.0286,41.9032163,-87.8808408
17031231200,0.032230186,0.0491,41.8990614,-87.7213153
17031804104,0.023020314,0.0127,42.1047153,-88.109166
17031804105,0.026745031,0.0131,42.0786043,-88.0952672
17043840801,0.027253985,0.0265,41.9517961,-87.9316177
17031804108,0.028471984,0.0124,42.0749485,-88.0507852
17197883000,0.031397663,0.0292,41.5050441,-88.0556109
17031804109,0.019651169,0.0132,42.0754963,-88.0367314
17197880905,0.033395212,0.0272,41.5565837,-88.0960283
17043846604,0.036636143,0.0187,41.9239718,-88.0159918
17143003102,0.025302617,0.0174,40.7713369,-89.6367999
17031804305,0.034560471,0.02,42.0376728,-88.1603535
17031804308,0.026523573,0.0164,42.0239204,-88.152699
17197883808,0.028666944,0.0233,41.4047336,-87.5837173
17031838100,0.015862365,0.016,41.8786668,-87.6716888
17031820800,0.03842884,0.0264,41.8072538,-87.7735919
17031220702,0.024356918,0.0223,41.9293687,-87.7242313
17031804311,0.027516357,0.015,42.0588329,-88.2128426
17043841315,0.022289039,0.0169,41.9843547,-88.1570647
17031804405,0.040675899,0.0244,42.0347687,-88.2429914
17031823903,0.020832387,0.0165,41.6612104,-87.8180974
17031804506,0.023607039,0.0143,42.0031424,-88.1964874
17031823904,0.018896933,0.0165,41.6578494,-87.8045131
17197882900,0.040938879,0.0271,41.5010905,-88.1200044
17031804507,0.029627093,0.0141,42.0034598,-88.2266776
17031815200,0.041889751,0.0253,41.8383064,-87.7840493
17031804508,0.033197085,0.0196,42.0073185,-88.1800993
17167003500,0.04056634,0.0458,39.733366,-89.8871872
17031804509,0.02863231,0.0192,42.0044138,-88.1651208
17031804510,0.053267809,0.025,42.0000406,-88.1525557
17089852606,0.02028114,0.0138,41.869064,-88.3280104
17043844304,0.042433874,0.0144,41.8566615,-88.0213798
17031804511,0.031575439,0.0211,41.9922623,-88.1522053
17043844305,0.018484958,0.0159,41.8448997,-88.0276838
17031824122,0.026714798,0.0151,41.5799182,-87.8178583
17031804608,0.033714724,0.015,42.0339258,-88.0730736
17031090200,0.024921701,0.0117,42.005594,-87.8130961
17031804610,0.026003025,0.0132,42.0246258,-88.0514953
17143005000,0.033731635,0.0623,40.6864682,-89.614416
17031823002,0.046000922,0.0254,41.6960739,-87.7694862
17191955200,0.030764338,0.0402,38.3714321,-88.3621103
17031090300,0.02658182,0.0149,41.9991127,-87.8163644
17043842708,0.028103229,0.0118,41.845896,-88.0478686
17031804710,0.028359295,0.0162,42.0317627,-88.107542
17031804714,0.028775657,0.0172,42.0630032,-88.0935439
17031841700,0.016030062,0.059,41.8531302,-87.7041819
17031829600,0.031241304,0.0344,41.473429,-87.633043
17031804804,0.031654191,0.0167,41.9968749,-88.1267398
17031804805,0.030245853,0.0173,42.0200706,-88.1290843
17031804808,0.026504546,0.0153,42.0220152,-88.100025
17031804810,0.037393287,0.0158,42.0161512,-88.0829772
17031804901,0.024682904,0.0135,42.0594171,-87.9322202
17115003000,0.040080562,0.0369,40.0059336,-88.8888788
17031805001,0.029575815,0.0139,42.0564377,-87.9512516
17031805002,0.023055163,0.0168,42.0423539,-87.9507693
17031805105,0.030811285,0.0175,42.0588984,-88.014466
17031805107,0.029255541,0.0159,42.0414143,-87.9805229
17105961000,0.048225608,0.0358,40.6802559,-88.4048012
17031827804,0.02624619,0.0257,41.5896585,-87.5961218
17163503332,0.02111073,0.0268,38.5143085,-89.9456708
17031805108,0.035801755,0.0163,42.0438468,-87.9665233
17069970900,0.042454052,0.0634,37.5184894,-88.3745626
17031805111,0.032271569,0.0185,42.035507,-87.9438265
17031040700,0.016239627,0.014,41.9674314,-87.6940682
17031835600,0.015841329,0.0605,41.8018345,-87.6322016
17031805112,0.024505579,0.0193,42.0218595,-87.937699
17031805201,0.019624871,0.0159,42.0608624,-87.8307449
17131040100,0.044748876,0.0295,41.2818477,-90.6358732
17031824800,0.059211577,0.0404,41.6244592,-87.6852654
17031805401,0.022750795,0.0187,42.0330993,-87.8259788
17031805402,0.019754928,0.0224,42.0297739,-87.8113312
17031750300,0.026035186,0.0213,41.6953911,-87.6861726
17031805502,0.018113275,0.0135,42.0171511,-87.8239844
17031071100,0.013847102,0.0086,41.9217778,-87.6510614
17031805600,0.019161112,0.014,42.0025082,-87.8309177
17031805801,0.017272441,0.0151,42.01838,-87.8631205
17031804201,0.043934714,0.0116,42.1082692,-88.1883164
17031820104,0.023522688,0.0176,41.7821533,-87.877102
17031805901,0.028850075,0.0148,42.0348744,-87.8707649
17197883303,0.023186452,0.0168,41.4459944,-88.2366574
17031806002,0.032635159,0.0179,42.0483177,-87.8666228
17031811600,0.049719749,0.025,41.9511884,-87.8722007
17197883305,0.030045481,0.0189,41.446817,-88.2111341
17145030100,0.040777865,0.0477,38.170126,-89.3659475
17031806003,0.033187822,0.0171,42.0472842,-87.8504397
17031806102,0.0362712,0.0175,42.0479477,-87.9024646
17031802300,0.020639047,0.0112,42.0904581,-87.8242459
17031806103,0.026598985,0.017,42.0588334,-87.9118137
17031340300,0.02108977,0.0337,41.8428058,-87.6357881
17031806104,0.040310903,0.0163,42.0606132,-87.8784621
17031806201,0.023143816,0.0139,42.0454459,-87.8897882
17031806300,0.029322582,0.0191,42.0379179,-87.9023799
17031230800,0.035699154,0.0344,41.9058396,-87.714953
17043844801,0.024091898,0.0122,41.8102938,-88.0009521
17031806501,0.040507166,0.0242,42.0157961,-87.891065
17031818700,0.026915119,0.0172,41.833572,-87.8461291
17031806600,0.02619262,0.0217,42.0034176,-87.8730733
17121951600,0.063489341,0.0496,38.7186568,-88.8166479
17039971400,0.042514007,0.0429,40.2251677,-88.68581
17031806802,0.025047427,0.0146,42.0443774,-87.7397696
17031826401,0.039972964,0.038,41.6389607,-87.5930136
17095001500,0.044915786,0.0395,40.7750598,-90.3906839
17031806900,0.019904955,0.0165,42.0567651,-87.7557144
17113001301,0.037519669,0.0237,40.4901793,-88.9819322
17031807000,0.026258431,0.0189,42.0444492,-87.7555401
17031804106,0.0281597,0.0121,42.0879204,-88.050093
17031241600,0.015686827,0.0112,41.9067097,-87.6653277
17039971800,0.032076242,0.0351,40.148158,-88.9491223
17031807100,0.021930444,0.0141,42.0444535,-87.7210786
17031460200,0.044769125,0.0585,41.7413875,-87.5470102
17031070200,0.013640186,0.0089,41.9290777,-87.646293
17031825803,0.026535314,0.0296,41.619245,-87.5620444
17035972600,0.048677062,0.048,39.2710028,-88.39903
17043845601,0.0489543,0.0147,41.7783756,-88.0021271
17031807200,0.019370684,0.0162,42.0371751,-87.7285103
17031807700,0.031511555,0.0189,42.0207639,-87.7542195
17089854100,0.047554896,0.031,41.7394909,-88.3235333
17031823703,0.043947724,0.0291,41.7188043,-87.808253
17031140602,0.019253954,0.0221,41.964652,-87.7210166
17031807800,0.02216814,0.0142,42.0151569,-87.7637294
17031380100,0.019125899,0.0401,41.8202019,-87.6100974
17031808002,0.02298396,0.0194,42.0050636,-87.7194386
17031831800,0.039163042,0.0212,41.9782333,-87.7164527
17031808200,0.023885661,0.0205,42.02642,-87.7973221
17183000700,0.025817431,0.0242,40.1627467,-87.6626369
17031808301,0.024728962,0.016,42.0333408,-87.7851412
17031814100,0.038567724,0.0344,41.8422803,-87.7630429
17199020600,0.053731493,0.0335,37.8345971,-89.0279661
17119401721,0.033193748,0.0305,38.9148557,-90.0554858
17031808302,0.018221344,0.0169,42.0322813,-87.7667893
17121951900,0.036165762,0.0443,38.5983356,-89.0271169
17031808500,0.030101679,0.0179,42.0472355,-87.7735988
17089852803,0.037328274,0.0178,41.8518568,-88.2815464
17031770201,0.02142637,0.0148,41.9976033,-88.0176885
17043844501,0.030698041,0.0171,41.8578274,-87.9637036
17121952400,0.030241761,0.0398,38.5184419,-89.1047812
17031809000,0.020509463,0.0096,42.0597568,-87.7189141
17031809400,0.025176927,0.0132,42.0447842,-87.6725221
17075950400,0.029283275,0.0355,40.7822538,-87.7219806
17031809600,0.028400033,0.0144,42.0447451,-87.6999044
17031809700,0.033652885,0.0152,42.0374659,-87.6999151
17075950900,0.049956441,0.0352,40.5876247,-87.6405503
17031810100,0.015431504,0.012,42.030206,-87.6846291
17163501300,0.035734267,0.0555,38.6073719,-90.0926679
17031810301,0.027167432,0.0155,42.0253099,-87.7016081
17137951400,0.043126008,0.061,39.8190218,-90.4365349
17031834300,0.026786787,0.0406,41.7458348,-87.591788
17159978100,0.028142324,0.0438,38.7410749,-88.0718458
17031810302,0.030861315,0.0143,42.0294129,-87.6947173
17119401400,0.043489327,0.0338,38.895999,-90.1296265
17091010602,0.028514608,0.024,41.1851586,-87.8634425
17031823001,0.043028484,0.028,41.7069907,-87.7841899
17031827802,0.031722158,0.0284,41.6007043,-87.5904264
17031810502,0.022740803,0.0263,41.9595847,-87.8104592
17031810600,0.04651393,0.0254,41.9642246,-87.7961002
17031826902,0.045238875,0.0704,41.61487,-87.6640081
17031804404,0.031393299,0.0206,42.0422907,-88.2441272
17043841314,0.025358855,0.0155,41.9790654,-88.172044
17101880800,0.054930983,0.0589,38.634989,-87.7638831
17097862200,0.029161904,0.0317,42.3712122,-87.820011
17031810701,0.028523728,0.0311,41.9309116,-87.811475
17031811000,0.025454952,0.0208,41.915668,-87.8197163
17031811200,0.036649044,0.0236,41.922226,-87.8453739
17031590700,0.041230976,0.0313,41.8260539,-87.6627888
17031811301,0.038118895,0.0244,41.9159936,-87.8832938
17077010900,0.063173681,0.0314,37.7815588,-89.1824764
17031811302,0.042038208,0.0305,41.9160827,-87.8595375
17079977500,0.054247353,0.0551,38.9431883,-88.1789046
17031834200,0.025043942,0.0349,41.7555676,-87.5836069
17031811401,0.020912642,0.0233,41.9335763,-87.8707053
17031811500,0.029596652,0.0243,41.9413772,-87.8686457
17031240800,0.027098943,0.0195,41.9120742,-87.6994802
17049950100,0.041062752,0.0338,39.1485879,-88.4529031
17031812200,0.017709666,0.0115,41.9054055,-87.7946857
17031812301,0.0145804,0.0112,41.8891477,-87.7984589
17051950700,0.055823401,0.0489,39.0937205,-89.1672539
17197883516,0.021235132,0.0143,41.4881604,-87.886141
17031812600,0.018515439,0.0148,41.8835487,-87.7796661
17031740200,0.033898794,0.0205,41.7047017,-87.7127057
17031812700,0.018047618,0.0152,41.8833934,-87.7894754
17201003706,0.032842105,0.0225,42.2009242,-89.0507679
17179022300,0.026604901,0.0172,40.7218724,-89.4260763
17089850101,0.036611381,0.0189,42.1411841,-88.2495977
17031812802,0.017458046,0.0137,41.883289,-87.7971767
17031829901,0.02555018,0.0231,41.5496776,-87.7612104
17097861701,0.035788228,0.0244,42.4026329,-87.812316
17031292500,0.027440825,0.0488,41.8551613,-87.7322428
17031030706,0.009348205,0.0097,41.9804694,-87.6509792
17031813301,0.051385754,0.0381,41.8621602,-87.7544156
17183010702,0.037145709,0.0282,40.0762397,-87.7366931
17097861702,0.030373061,0.0294,42.3890817,-87.8359004
17031813302,0.038179411,0.035,41.8622744,-87.7446672
17099962300,0.043655156,0.0301,41.4501726,-88.6990743
17031813500,0.029385279,0.0285,41.8581606,-87.7757697
17043841308,0.029015878,0.0135,41.9707205,-88.2295778
17097861014,0.027903284,0.0213,42.3961645,-88.0353646
17031820604,0.051288806,0.0255,41.7498417,-87.8269387
17031813702,0.036987534,0.0312,41.8551811,-87.7465073
17031801701,0.020023155,0.0108,42.1264867,-87.8429419
17031813801,0.033396704,0.0382,41.8503452,-87.7434594
17167001003,0.019203866,0.0178,39.7928449,-89.7134664
17031843000,0.032496236,0.0676,41.8679365,-87.7227489
17031813600,0.035357652,0.0356,41.8540563,-87.7648564
17031830900,0.018567103,0.0121,41.9284245,-87.6849065
17081050500,0.037803859,0.0427,38.3166547,-88.9662982
17031801702,0.025052094,0.0119,42.1252389,-87.8281456
17031813802,0.033986598,0.0367,41.8479746,-87.7539886
17115000600,0.033341015,0.0605,39.8505315,-88.9649824
17031836700,0.024475117,0.0518,41.8917041,-87.7021747
17031813900,0.036431957,0.0333,41.846501,-87.768491
17099962800,0.036076078,0.026,41.344893,-88.8641227
17031814000,0.034347278,0.0306,41.8453738,-87.7754192
17031814200,0.047647849,0.0371,41.8356496,-87.7456145
17031814400,0.04856427,0.03,41.827686,-87.7635474
17149952500,0.046155649,0.0499,39.6948992,-91.1798007
17031814700,0.02633438,0.0289,41.8614518,-87.7976271
17031827805,0.021697215,0.0283,41.582667,-87.600807
17149952600,0.054334749,0.0632,39.5568132,-90.9763272
17031814800,0.029663167,0.0238,41.8494406,-87.7983382
17031560400,0.032899896,0.0343,41.8040062,-87.7406144
17031815100,0.028819297,0.0268,41.8475102,-87.7855812
17031815300,0.034099148,0.0233,41.8393764,-87.7953526
17043842100,0.02711762,0.0115,41.8710506,-88.0505573
17031826600,0.063197859,0.0413,41.6363517,-87.6230152
17031815400,0.020649582,0.0227,41.8313704,-87.796191
17097864515,0.024520766,0.0116,42.1716193,-87.9965931
17031830700,0.017392338,0.0133,41.9583016,-87.6606982
17031824105,0.029408412,0.015,41.6378233,-87.8374922
17031160100,0.036409849,0.0203,41.9646284,-87.7427951
17043841403,0.025956392,0.015,41.865571,-88.1638329
17031815500,0.037413285,0.0264,41.8251471,-87.7877679
17031561100,0.028696354,0.024,41.7888698,-87.7719099
17031815800,0.022452309,0.0181,41.8315845,-87.8366826
17043846514,0.025399197,0.0126,41.7397371,-88.2210801
17031803800,0.032020486,0.0156,42.1090259,-88.0354428
17031815900,0.024023706,0.0185,41.8832373,-87.8097247
17197883606,0.02782892,0.0226,41.4438184,-87.7109882
17031816000,0.021100865,0.0179,41.8763759,-87.8163473
17167003603,0.027719514,0.0154,39.7378914,-89.7660065
17031816200,0.037104948,0.0228,41.9036206,-87.8408317
17031816401,0.029777614,0.0257,41.8955765,-87.8603346
17031816402,0.04218388,0.0308,41.8943837,-87.850982
17031816700,0.060442118,0.0278,41.9045705,-87.8963779
17031030703,0.012977221,0.0136,41.9788748,-87.6578708
17031817101,0.027348937,0.0272,41.8762488,-87.8780999
17043846522,0.022863747,0.0121,41.7511528,-88.1909178
17031720400,0.022722912,0.0205,41.7099918,-87.6866686
17031817102,0.046969759,0.0276,41.8771915,-87.8657806
17043846523,0.020021267,0.0117,41.7533189,-88.1582632
17137951600,0.042015755,0.0446,39.7357226,-90.214322
17031817200,0.056982032,0.0313,41.8830071,-87.8545268
17191954900,0.051355938,0.0494,38.4340695,-88.2538355
17031817300,0.057135539,0.0459,41.8840812,-87.8478481
17031431400,0.021088852,0.0312,41.7572084,-87.546555
17031817400,0.0461177,0.0338,41.8930003,-87.838256
17031817500,0.034245175,0.0324,41.8802783,-87.8358387
17031071000,0.016647488,0.009,41.9217011,-87.6559114
17031817600,0.031438222,0.0327,41.870072,-87.8384291
17137952100,0.03287254,0.0439,39.7047806,-90.2337197
17031835000,0.030447618,0.0619,41.7828495,-87.6860492
17031817700,0.022247159,0.0255,41.8717576,-87.8517306
17163504600,0.025498376,0.0746,38.6299022,-90.1392228
17119400102,0.051412475,0.0359,38.707914,-90.134789
17031817900,0.030260387,0.0282,41.8587807,-87.8450055
17115000900,0.036869029,0.0694,39.8568395,-88.9368898
17031818100,0.026269662,0.0191,41.8511907,-87.8737548
17031818200,0.040636429,0.0212,41.8635149,-87.875142
17031818300,0.036779449,0.0271,41.8772716,-87.898777
17031818401,0.034273317,0.0204,41.8614103,-87.9030703
17031835500,0.019444384,0.0548,41.8163534,-87.6325415
17197883903,0.038327281,0.0288,41.3471365,-87.7372854
17031818402,0.022461205,0.0215,41.851897,-87.8918628
17031818500,0.024479475,0.016,41.8407491,-87.8983378
17119400802,0.02618186,0.034,38.7160005,-90.1151913
17031818600,0.023048844,0.0166,41.8402366,-87.8655151
17157951100,0.048337875,0.0443,38.0062735,-89.6442358
17043846408,0.028213197,0.011,41.7927168,-88.2364205
17031819000,0.020428291,0.0122,41.8259449,-87.8950412
17113006000,0.049419642,0.0296,40.3765863,-89.1548105
17031020602,0.031388455,0.0247,42.0013156,-87.6936373
17031819100,0.028922464,0.022,41.8158454,-87.8134835
17031819500,0.020249345,0.0151,41.814298,-87.8672536
17031819600,0.021911315,0.0112,41.8051233,-87.8684177
17031828506,0.044774524,0.0317,41.5213573,-87.5437031
17031819900,0.017320105,0.0102,41.8041801,-87.9071573
17031824004,0.02248704,0.0167,41.6833646,-87.9477041
17031820201,0.016969365,0.0115,41.7479486,-87.8985562
17115001200,0.041785772,0.0377,39.8300334,-88.9303247
17031837300,0.032921727,0.0581,41.8716191,-87.7055524
17031820300,0.041818333,0.0272,41.7923913,-87.8068826
17117956100,0.041655797,0.0375,39.4674383,-89.7831082
17025972200,0.057083704,0.046,38.6404354,-88.4901721
17031820400,0.044455894,0.0326,41.7821747,-87.8125631
17031820502,0.039020912,0.0236,41.7538582,-87.804806
17097865200,0.038324342,0.02,42.2067986,-87.8124395
17097861013,0.029248827,0.0171,42.4089286,-88.0615782
17089851000,0.029858195,0.0223,42.0602818,-88.2974577
17031813701,0.031809687,0.0365,41.8548833,-87.7541951
17031820603,0.033997697,0.0228,41.7530761,-87.8434104
17097865502,0.015184983,0.0126,42.1844808,-87.7854588
17007010100,0.046600641,0.0306,42.2675556,-88.8523167
17037001600,0.041136375,0.0227,41.9197372,-88.6569828
17031820606,0.028064507,0.0182,41.7377576,-87.8542653
17031835900,0.021434814,0.0376,41.8201664,-87.6214989
17043841322,0.038391208,0.0185,41.9448725,-88.1540165
17119403402,0.043536998,0.0292,38.664232,-90.0093428
17031821200,0.050548204,0.0348,41.6683911,-87.672298
17119403502,0.027237473,0.0214,38.6827659,-89.9445497
17031821300,0.048415625,0.0307,41.6551198,-87.6674619
17031825700,0.042254451,0.0375,41.6394802,-87.5449604
17031822102,0.022661462,0.0241,41.721552,-87.7315013
17031822200,0.026404215,0.0214,41.727213,-87.7590953
17031822301,0.034958059,0.0262,41.7298543,-87.7712608
17099962600,0.037333373,0.0223,41.3648742,-88.8313261
17031822302,0.044628939,0.0244,41.7171622,-87.7740754
17031822400,0.048431009,0.029,41.7229552,-87.7884821
17017960100,0.047028726,0.0405,39.9767511,-90.0699742
17031822500,0.0301631,0.023,41.7178739,-87.7582831
17031822601,0.018017067,0.0229,41.7089633,-87.7538136
17167003202,0.036553118,0.0239,39.6626052,-89.7646148
17031822701,0.022432634,0.024,41.7123761,-87.730327
17031832900,0.027186754,0.0161,41.8741811,-87.6619014
17167003203,0.032991676,0.0206,39.656454,-89.6525964
17031822702,0.022785152,0.0275,41.7056906,-87.7305797
17113001200,0.060315879,0.0181,40.4935088,-88.9643803
17099963100,0.033220159,0.0241,41.3459945,-89.1465179
17031822802,0.025681569,0.0221,41.6975608,-87.7278727
17201000700,0.051617141,0.0208,42.280372,-89.0624192
17059972700,0.05167703,0.0484,37.8318134,-88.240629
17037002200,0.10859607,0.0506,41.9344833,-88.7680555
17017960500,0.042857204,0.0455,40.0266929,-90.4146954
17031822900,0.022275349,0.0278,41.7276936,-87.7947697
17197880903,0.030236149,0.0282,41.557877,-88.1128638
17043846603,0.061869982,0.0254,41.9264422,-87.9948444
17031827300,0.044177846,0.0622,41.6090304,-87.6462204
17031823102,0.030429923,0.0242,41.6857372,-87.7792908
17197883306,0.048043915,0.0196,41.4135233,-88.1841089
17031823200,0.032125467,0.0225,41.6772853,-87.7557003
17031807400,0.042304651,0.0179,42.0281935,-87.7398439
17031823303,0.043441969,0.0254,41.6777612,-87.7279284
17031823400,0.038145525,0.0334,41.6651703,-87.6965048
17031823500,0.037199036,0.0297,41.6656039,-87.6831788
17031834800,0.019623543,0.0693,41.7836337,-87.6450883
17079977300,0.045524272,0.054,39.0988362,-88.1307928
17031834000,0.039533818,0.048,41.7275601,-87.6295042
17031823602,0.023562646,0.0213,41.6496157,-87.7616774
17031140601,0.030919722,0.0268,41.9646471,-87.7258909
17031823702,0.029963012,0.0206,41.7109982,-87.8320932
17031823801,0.022651409,0.0151,41.6976101,-87.8774509
17089852003,0.022945761,0.0129,41.9304982,-88.2852677
17031828201,0.034603266,0.0272,41.5700056,-87.5664455
17201000511,0.021345678,0.0177,42.2823855,-88.9898858
17117956700,0.060555588,0.0468,39.0659083,-89.985151
17043845810,0.027543014,0.0155,41.7483875,-87.965813
17063000400,0.028855109,0.0205,41.3631436,-88.450037
17031823803,0.031071249,0.0195,41.6988605,-87.8279478
17031823806,0.05122601,0.027,41.6871067,-87.8045001
17099962100,0.042513811,0.0308,41.4237121,-89.0947265
17031832200,0.016619239,0.012,41.9204822,-87.6799764
17043841104,0.025549274,0.0161,41.981569,-88.0932279
17031808100,0.026068554,0.0204,42.0113034,-87.7900018
17031824003,0.030135599,0.0165,41.6636061,-87.9857342
17031824006,0.027070986,0.0133,41.6523772,-87.9495062
17097864516,0.021709321,0.0124,42.162038,-87.9757792
17089854503,0.024449426,0.0166,41.7504259,-88.4223695
17043846201,0.03005981,0.0135,41.7322541,-88.1146631
17031824106,0.027298307,0.0151,41.6183582,-87.8230168
17031825600,0.027629067,0.0396,41.5930051,-87.6979153
17043841404,0.026476668,0.0152,41.8912329,-88.1605259
17115002601,0.026991476,0.0303,39.7951595,-88.962154
17031824116,0.032332406,0.0166,41.6109264,-87.8653784
17115002602,0.044123917,0.0395,39.7209086,-88.9773685
17031812900,0.021747159,0.0157,41.8763226,-87.7953122
17031824117,0.026386594,0.0146,41.5694549,-87.8380619
17031824119,0.018879076,0.0143,41.5818532,-87.8994894
17031804607,0.028099159,0.0144,41.997336,-88.0520065
17031824121,0.037948059,0.0174,41.5918128,-87.8275417
17031681300,0.042944516,0.0815,41.7611807,-87.6398423
17031770601,0.029377841,0.0196,42.0291453,-87.9087421
17043844901,0.037192074,0.0121,41.7975241,-88.0024069
17031804609,0.024085494,0.0136,42.0315792,-88.0446067
17031824123,0.035917854,0.0187,41.5899005,-87.7988427
17031220701,0.023691107,0.0193,41.9261554,-87.7215651
17031804310,0.030714708,0.0149,42.0325511,-88.2014562
17031824400,0.027954254,0.0356,41.6399612,-87.7262117
17043846409,0.024677157,0.0121,41.7983038,-88.2556694
17097862603,0.047687234,0.0336,42.3649121,-87.8703914
17031824601,0.033838309,0.0225,41.6286651,-87.7449388
17097862604,0.042697408,0.0336,42.3554259,-87.8691233
17031824602,0.026611294,0.0222,41.6174072,-87.738501
17043846205,0.034951252,0.0119,41.7659307,-88.1185309
17031824702,0.036849274,0.0321,41.6219897,-87.7084844
17031802402,0.022553362,0.0156,42.1479523,-87.9100992
17031824900,0.041350309,0.0445,41.609502,-87.6977125
17031825000,0.038739536,0.0225,41.6022645,-87.7394453
17097863202,0.031515035,0.0142,42.2831354,-87.8670223
17031825200,0.028496261,0.0228,41.5969147,-87.7301778
17031825303,0.037598817,0.0225,41.5816302,-87.7858574
17031825501,0.022728152,0.0344,41.5784583,-87.7170864
17085020401,0.025736464,0.0557,42.3500572,-90.2841901
17031825503,0.032267315,0.0272,41.5707194,-87.6820191
17097864203,0.030391836,0.0174,42.2933502,-88.1889805
17031826201,0.023768702,0.03,41.6048907,-87.564212
17097864204,0.038353012,0.0177,42.2539602,-88.1707452
17031681200,0.028348951,0.0655,41.7691893,-87.6384976
17031826202,0.05606256,0.0447,41.5931683,-87.5363681
17031826402,0.041803692,0.0384,41.6280648,-87.5900928
17031826500,0.045745848,0.0447,41.6319154,-87.6156118
17197880303,0.023947668,0.0136,41.7179438,-88.1770495
17075950500,0.04975053,0.0311,40.734966,-87.6422131
17031827000,0.069949589,0.0575,41.6263396,-87.6451103
17143003602,0.0411331,0.0283,40.921229,-89.5031801
17043845902,0.020722598,0.0109,41.7472759,-87.930975
17127970400,0.038484461,0.0448,37.1538751,-88.6985995
17031820605,0.03618876,0.0223,41.7384267,-87.8309652
17031827200,0.039141024,0.0403,41.6118075,-87.6268201
17031804902,0.037957208,0.0161,42.0446148,-87.9309674
17031827400,0.051920252,0.0625,41.6053741,-87.6659521
17031827500,0.039879408,0.0462,41.5924801,-87.6384955
17031810501,0.022161568,0.0228,41.9602807,-87.8259863
17031827801,0.046897284,0.0328,41.6012284,-87.6081612
17031828202,0.023741734,0.0247,41.5610697,-87.565853
17201000513,0.023070872,0.0205,42.2532951,-88.9897434
17043845811,0.046936633,0.0143,41.7467286,-87.9534367
17031805802,0.023207472,0.0158,42.0152617,-87.8473873
17031828300,0.030488612,0.0298,41.5701733,-87.611745
17169970100,0.03742774,0.0792,40.1825495,-90.6866155
17031828402,0.024542658,0.0271,41.5696515,-87.6409799
17031828503,0.052582495,0.0407,41.5027587,-87.5689506
17197883505,0.023146368,0.0159,41.4928052,-87.8092767
17145030200,0.055587613,0.0461,38.09417,-89.361055
17031828601,0.029736272,0.0221,41.5489586,-87.6608609
17117957200,0.037935037,0.0325,39.011702,-89.7884174
17043846310,0.047131789,0.021,41.7439422,-88.0460381
17031806502,0.026632429,0.0209,42.0165186,-87.8782739
17031829000,0.048097432,0.0787,41.5103438,-87.6234666
17031841200,0.030326758,0.0297,41.8555618,-87.683342
